ID,FirstName,LastName,PhoneNumber,Email,Gender,MaritalStatus,Street,City,State,PostalCode,ProductCode,Price,Discount,SKU,TransactionAmount,TransactionDate
714,Cynthia,Gonzalez,,cynthia.gonzalez@example.com,M,single,1731 Carmen Hills,New Russellville,Washington,58518,PRD-3138,76.75,0.1,SKU50283,81984.29,2025-01-19
715,Dawn,Chapman,6417866985,dawn.chapman@example.com,male,Unknown,46947 Mark Orchard Suite 448,West Joshua,Oklahoma,66438,PRD-2047,4089.91,0.1,SKU24965,49462.92,2024-01-21
716,Connie,Rodriguez,9432431427,connie.rodriguez@yahoo.com,Male,Unknown,0587 Martin Circles,Chambersville,New Hampshire,45384,PRD-4320,2133.93,0,SKU52498,11640.65,2024-10-03
717,Gloria,Carson,8938137245,gloria.carson@yahoo.com,female,Unknown,33484 Miranda Mountains,,Oregon,88566,PRD-4493,3822.32,0.2,SKU53975,5853.8,2023-09-24
718,Mario,Lee,7176363031,mario.lee@yahoo.com,Unknown,single,29258 Valdez Turnpike Suite 434,Michaelport,Mississippi,19504,PRD-7060,2769.27,0,SKU41934,92530.39,2024-01-19
719,Matthew,Gomez,6174800445,matthew.gomez@yahoo.com,Male,Unknown,4696 Smith Lodge Apt. 652,Wangtown,Virginia,27005,PRD-7162,3889.42,0.1,SKU73827,7612.62,2023-11-05
720,Ebony,Scott,6031026838,ebony.scott@yahoo.com,Male,Divorced,56658 Lauren River Suite 411,East Mark,New Mexico,95038,PRD-5648,-999,0,SKU26632,20219.1,2024-08-29
721,Terry,Maddox,8748030488,terry.maddox@outlook.com,Other,Married,673 Benitez Radial,Brownton,South Dakota,45418,PRD-4919,4690.76,0.1,SKU88154,17590.05,2023-12-27
722,Amanda,Kim,8147001030,amanda.kim@gmail.com,Female,S,72156 Morgan Radial Suite 938,South Johnshire,Ohio,87099,PRD-7861,27.83,0.2,SKU35153,11309.54,2023-12-15
723,Angela,Roth,8277187437,angela.roth@gmail.com,female,Unknown,15573 Manuel Forks,Coxborough,Utah,92783,PRD-9842,2540.17,0,SKU92111,65762.38,2023-12-14
724,Jonathan,Adkins,7187243159,jonathan.adkins@gmail.com,F,Single,16667 Marie Circle,Allenchester,Arizona,66589,PRD-3444,3427.79,0,SKU75210,17220.54,2025-04-04
725,Lauren,Tyler,8878240673,lauren.tyler@gmail.com,M,Divorced,9511 Terri Tunnel Apt. 828,New Sandraborough,Wisconsin,10080,PRD-6966,1428.9,0,SKU42949,33096.61,2025-01-11
726,Gabriella,Meyers,9458108703,gabriella.meyers@example.com,M,Single,2512 Gibson Tunnel Suite 069,,Alaska,1620,PRD-1859,4624.68,0.2,SKU30715,78441.95,2023-11-17
727,Marcus,Hernandez,8083322831,marcus.hernandez@gmail.com,Male,single,587 Kayla Ports,Patriciashire,Georgia,25253,PRD-8287,2965.57,0.3,SKU64927,19474.52,2025-01-16
728,Eddie,Parker,8907059529,eddie.parker@outlook.com,F,Unknown,89028 Blevins Islands,Sarahborough,Illinois,40206,PRD-2804,1634.03,0.1,SKU41079,73643.66,2023-09-30
729,Roger,Nelson,9736133245,,Unknown,single,0271 Johnson Ways,South Brandon,New Hampshire,52822,PRD-2204,2357.6,0,SKU17122,88994.13,2023-10-28
730,Jamie,James,6622518030,jamie.james@yahoo.com,Other,,28981 Katherine Crest,Yangstad,West Virginia,42035,PRD-7346,1870.56,0,SKU35448,63018.12,2024-04-13
731,James,Galloway,7158329197,james.galloway@yahoo.com,female,single,4817 Adrian Unions Suite 615,Sonyaland,Nevada,85960,PRD-1525,3462.59,0.1,SKU46779,13218.4,2024-01-15
732,Jerome,Haynes,9657814780,jerome.haynes@example.com,Other,Married,0450 Melanie Fall Apt. 282,Lake Terry,Arizona,8520,PRD-3804,3802.9,0.2,SKU48687,60165.42,2024-09-01
733,Leah,Cline,9391078386,leah.cline@yahoo.com,F,Single,9626 Greg Path Apt. 251,North Tyler,Maryland,53408,PRD-7745,4285.58,0,SKU38369,58953.88,2024-09-23
734,Nathaniel,Skinner,9594840494,nathaniel.skinner@example.com,,Single,05070 Robin Cape Suite 982,North Alexis,Iowa,12575,PRD-8014,3682.21,0.2,SKU42483,32393.24,2024-04-17
735,Vanessa,Rodriguez,8488791944,vanessa.rodriguez@yahoo.com,male,,6872 Larry Mountains Suite 258,Summerville,New Mexico,65093,PRD-1083,2091.77,0.1,SKU15250,99122.99,2024-12-28
736,Mariah,Duncan,,mariah.duncan@gmail.com,Unknown,M,82231 Jennifer Haven,East Jeremyburgh,Washington,86925,PRD-7460,2398.95,0.1,SKU69302,49276.15,2024-01-15
737,Mark,Dickson,6356875364,mark.dickson@gmail.com,Unknown,single,56529 Julie Union Suite 032,East Cynthiabury,Hawaii,52505,PRD-3174,1795.24,0.2,SKU94887,99894.64,2024-02-01
738,Alexander,Castillo,6068419527,alexander.castillo@example.com,Female,single,96737 Gardner Crest Suite 855,West Matthew,New York,72446,PRD-8524,4290.32,0.1,SKU69616,46107.94,2024-05-15
739,Elizabeth,Barnett,6595385173,elizabeth.barnett@example.com,male,Unknown,415 May Plains Apt. 137,North Andreaport,Florida,XXXXX,PRD-7068,3135.92,0.1,SKU92222,6605.21,2024-01-20
740,Shaun,Tran,9837271689,shaun.tran@outlook.com,M,,268 Donald Springs,Port Alvin,Washington,98096,PRD-7977,3765.68,0.2,SKU99740,7636.38,2024-02-25
741,Alicia,Chan,9783210125,alicia.chan@outlook.com,M,M,583 Nicholas Courts,Lake Cynthia,South Carolina,30157,PRD-6963,4440.45,0.1,SKU60194,36241.88,2025-03-11
742,Sarah,Moran,8659157927,sarah.moran@gmail.com,female,S,40646 English Mountain Suite 240,West Jeanetteport,Indiana,96637,PRD-3871,3242.62,0.1,SKU83499,70788.38,2024-09-14
743,Brittney,Jones,6879233902,brittney.jones@yahoo.com,female,single,27236 Debbie Lock Apt. 351,West Donald,Montana,16684,PRD-9841,572.22,0,SKU86037,87048.7,2024-12-10
744,Jodi,Blackburn,9018690355,jodi.blackburn@yahoo.com,F,S,72450 Abigail Pine,Port Courtneyfort,Iowa,87063,PRD-6778,4490.18,0,SKU46325,4973.23,2024-05-01
745,Kent,Martinez,7601222993,kent.martinez@outlook.com,Other,Married,15406 Rodriguez Mountain Suite 927,Jeffreyville,Colorado,96414,PRD-9215,2635.78,0.1,SKU71625,70837.44,2024-09-06
746,Susan,Grimes,8913311922,susan.grimes@outlook.com,Other,M,766 Danielle Way,Meganview,Kentucky,84421,PRD-7031,4000.52,0.1,SKU34687,89136.27,2024-06-24
747,Mark,Estrada,7966554388,mark.estrada@gmail.com,Male,Married,1017 Brenda Forges Suite 417,Obrienfurt,Arizona,79362,PRD-3929,1445.42,0.1,SKU24334,16059,2023-08-18
748,Brittany,Leon,6481141898,brittany.leon@yahoo.com,Other,single,113 Carpenter Station,Ochoaton,Minnesota,85316,PRD-4346,2605.83,0.1,SKU48426,41361.93,2025-01-28
749,Scott,Murray,8930900179,scott.murray@yahoo.com,Other,S,6039 Andrew Isle,West Samanthatown,Washington,60351,PRD-7883,2222.08,0.1,SKU48209,18500.6,2025-03-16
750,Patricia,Howard,6094646547,patricia.howard@yahoo.com,female,Married,3470 Ellis Roads Suite 238,Joystad,Wyoming,23052,PRD-6616,3280.52,0.3,SKU73720,59132.4,2025-03-13
751,Vincent,Davis,8993006274,vincent.davis@example.com,Other,S,835 Garcia Stravenue Apt. 659,Fowlerfurt,Illinois,35193,PRD-3161,4491.92,0.3,SKU32509,78821.4,2025-03-21
752,Jasmine,Bell,6974021007,jasmine.bell@example.com,female,S,2250 James Inlet Suite 882,Montgomeryland,Illinois,12738,PRD-1775,745.95,0.3,SKU69759,95599.49,2023-08-05
753,Jennifer,Melendez,8656996606,jennifer.melendez@yahoo.com,Female,single,2585 Anderson Lights Apt. 499,West Yvonnemouth,Arizona,32732,PRD-3873,4197.46,0.2,SKU31135,23409.49,2024-07-25
754,Eric,Haney,6176744138,eric.haney@outlook.com,male,Married,3333 Wong Forge,North Kenneth,Alaska,80745,PRD-5266,1851.51,0.2,SKU83726,70567.01,2024-06-05
755,Mary,Perry,8858529583,mary.perry@outlook.com,female,single,2896 Francis Squares,Lindaview,Nevada,49027,PRD-7109,2244.9,0.2,SKU79945,29806.76,2024-03-05
756,Rachel,Giles,9953233832,rachel.giles@gmail.com,Unknown,Married,512 Heath Squares Apt. 892,Port Valeriefort,Ohio,41590,PRD-3381,4739.21,0.3,SKU30454,-68.42,2023-08-16
757,Lindsay,Munoz,9171811790,lindsay.munoz@outlook.com,Female,Married,837 Andrews Center Suite 977,Brownburgh,Alaska,73895,PRD-5748,4848.18,0.2,SKU84086,72718.65,2024-05-09
758,Angelica,Brown,9961214429,angelica.brown@example.com,female,,2151 Hudson Stream Apt. 976,South Jason,New Hampshire,41110,PRD-2840,3659.54,0.1,SKU28274,67639.84,2024-07-18
759,Heidi,Torres,6501979037,heidi.torres@outlook.com,M,Married,862 Huffman Ridge,Lake Karenshire,Delaware,9808,PRD-4610,2232.63,0.1,SKU52777,5030.88,2024-09-14
760,Bryce,Gutierrez,8754416885,bryce.gutierrez@yahoo.com,F,Unknown,339 Mary Burgs,Chandlermouth,Colorado,12842,PRD-5553,982.6,0.1,SKU80570,84869.86,2024-04-04
761,Audrey,Rush,8907965116,audrey.rush@gmail.com,Unknown,single,6725 Cody Knoll Apt. 647,East Jorgeborough,Iowa,46533,PRD-9035,1592.2,0.1,SKU97394,35787.02,2024-10-10
762,Cynthia,Morgan,6635422970,cynthia.morgan@example.com,female,Married,409 Tina Circle,Codytown,North Dakota,2149,PRD-7108,65.89,0.3,SKU56052,30462.58,2023-05-30
763,Mark,Torres,7913734517,mark.torres@gmail.com,F,Divorced,23972 Theresa Court Apt. 959,South Jasmine,Wyoming,23765,PRD-8278,3708.93,0,SKU67999,28507.72,2024-06-24
764,Eduardo,Fuentes,9460338250,eduardo.fuentes@example.com,Unknown,,081 Donovan Coves,Feliciashire,North Dakota,22440,PRD-2410,722.48,0.3,SKU72208,98832.43,2025-04-25
765,Cory,Lee,,cory.lee@outlook.com,Male,M,578 Bowers Crescent,West Johnberg,Kansas,64826,PRD-7156,446.8,0,SKU93729,91398.25,2023-10-20
766,Laura,Williams,,laura.williams@yahoo.com,Other,Divorced,9181 Buck Port,Shermanborough,Maine,42485,PRD-3243,1000.29,0,SKU47940,55163.63,2023-09-09
767,Seth,Gonzalez,6181388972,seth.gonzalez@outlook.com,Female,Married,6617 Travis Islands Suite 964,Gayport,Wyoming,90161,PRD-8593,1126.48,0.1,SKU30188,25899.04,2024-11-19
768,Brian,Guerra,8751163659,brian.guerra@example.com,Male,Divorced,49982 Stevenson Place,North Tammyfurt,Illinois,46607,PRD-5713,2088.7,0,SKU94513,24097.4,2024-07-17
769,Brian,Bryan,6512624365,brian.bryan@outlook.com,Other,Single,882 Maldonado Cape Apt. 172,Lake Luke,Virginia,27188,PRD-6927,2907.42,0,SKU43804,62613.6,2024-06-14
770,Jamie,Bowman,8044579284,jamie.bowman@gmail.com,female,M,63140 Donna Village,Traceyfurt,Iowa,49231,PRD-1287,4227.17,0.2,SKU86238,5380.29,2025-05-08
771,Mary,Williams,7373019921,mary.williams@example.com,male,S,394 Becker Station,Jamieview,Nebraska,90977,PRD-3675,269.18,0.3,SKU64986,63442.84,2023-06-03
772,Robert,Gutierrez,7528941040,robert.gutierrez@gmail.com,Female,S,74906 Heather Mission Apt. 311,East Rachelfort,California,24534,PRD-9677,3196.54,0.1,SKU77353,9999999,2024-07-17
773,Mark,Harding,8697368099,mark.harding@yahoo.com,Male,M,648 Mitchell Port Suite 116,North Angela,New York,26818,PRD-3738,2720.84,0.3,SKU99780,79887.66,2023-09-02
774,April,Johnson,7165907403,april.johnson@outlook.com,Male,M,13062 Kathryn Valley Apt. 369,Samuelberg,New Hampshire,78751,PRD-6761,4117.46,0.1,SKU27950,51576.16,2025-01-13
775,Blake,Peck,7602083761,blake.peck@example.com,Unknown,S,50902 Villarreal Glen,West Steven,Tennessee,7897,PRD-3671,516.58,0.2,SKU75979,21721.91,2024-03-25
776,Norman,Arroyo,6809243907,norman.arroyo@gmail.com,Unknown,Married,23570 Jones Gardens,Angelaberg,Oklahoma,42123,PRD-2251,587.25,0.2,SKU12277,47691.58,2023-07-10
777,Daniel,Brown,7338197849,daniel.brown@outlook.com,male,Unknown,255 Douglas Cove,North Patrick,Oregon,8157,PRD-8240,4449.18,0.3,SKU32571,70844.44,2025-02-17
778,Paul,Bradley,6123521259,paul.bradley@gmail.com,F,single,098 Andrew View,Pinedafurt,Maine,90365,PRD-3332,3441.8,0.3,SKU26429,20589.02,2024-09-16
779,Paul,Kent,6337605742,paul.kent@example.com,Male,Single,794 Baird Roads,Mendozaberg,New Jersey,70815,PRD-1308,3874.59,0,SKU15572,19233.27,2025-04-09
780,Michael,Thomas,6140843630,michael.thomas@gmail.com,Other,Single,4250 Trujillo Divide,South Robertside,Iowa,53222,PRD-5145,221.19,0.3,SKU97501,532.38,2023-09-01
781,Mary,Gomez,6414479793,mary.gomez@gmail.com,F,M,6777 Ford Junction Suite 628,East Jay,Illinois,75000,PRD-4277,927.99,0.3,SKU13835,8623.32,2023-10-25
782,Stacy,Daniel,9632947579,stacy.daniel@outlook.com,female,S,8654 Philip Mountains Apt. 874,Williamsborough,Michigan,72812,PRD-3630,4276.41,0.2,SKU76179,56808.65,2025-04-17
783,Eric,Cruz,6425655666,eric.cruz@gmail.com,F,Divorced,70369 Joshua Summit Apt. 693,South Leslie,Kansas,97293,PRD-4138,4821.5,0.2,SKU80402,-64.94,2023-09-05
784,Kathryn,Tucker,9115351748,kathryn.tucker@gmail.com,F,M,111 Alan Wall,West Melissamouth,Minnesota,27109,PRD-8777,1835.48,0.2,SKU67627,67189.33,2024-12-24
785,Edward,Lewis,6460955243,edward.lewis@yahoo.com,female,Married,9597 Morgan Extensions,Kevinside,Hawaii,20426,PRD-7948,1075.3,0.2,SKU63422,9999999,2023-09-30
786,Robert,Patel,7349823507,robert.patel@gmail.com,Other,Single,88743 Elizabeth Drive Suite 102,Kennedyfort,Hawaii,3116,PRD-9515,683.88,0.3,SKU47784,55491.78,2024-08-24
787,Hailey,Meyers,6174412453,hailey.meyers@gmail.com,female,,927 Tara Skyway Suite 515,East Dennisport,Utah,52093,PRD-2895,1926.98,0,SKU88694,73485.53,2025-05-08
788,Edward,Haney,8950842495,,F,M,541 Morrison Union,Smithshire,Nebraska,22660,PRD-7672,1456.49,0,SKU34744,85605.76,2024-03-05
789,Melissa,Lee,9842941932,melissa.lee@example.com,female,single,075 Brett Garden Suite 476,Billymouth,Texas,11018,PRD-1209,4993.62,0,SKU98092,10069.77,2024-02-09
790,Andrea,Anderson,7881446290,andrea.anderson@gmail.com,Male,single,904 Gonzalez Mountains,Priceview,Vermont,49671,PRD-7468,2006.12,0.1,SKU32114,6003.4,2024-02-11
791,Michael,Hunt,6855069520,michael.hunt@outlook.com,F,M,5254 Tracy Grove Apt. 715,North Lisaville,Kansas,10254,PRD-7623,618.2,0,SKU75419,27491.09,2023-10-11
792,Nathaniel,Moore,9064432561,nathaniel.moore@outlook.com,Unknown,S,10059 Eric Road,Welchmouth,Texas,14372,PRD-8795,3335.05,0,SKU73508,50897.16,2024-09-13
793,David,Padilla,6632966915,david.padilla@example.com,Male,Single,121 Adam Turnpike,East Brendan,Colorado,51212,PRD-5107,2449.26,0.2,SKU92361,94211.5,2024-01-30
794,Colleen,Lee,6127661542,colleen.lee@gmail.com,M,Unknown,792 Roberts Springs,South Jacksontown,Colorado,23550,PRD-2117,-999,0.1,SKU33474,37954.61,2023-10-27
795,Jose,Humphrey,8917160520,jose.humphrey@outlook.com,male,S,113 Melinda Throughway,East Ralph,Pennsylvania,39392,PRD-2578,3802.06,0,SKU71082,19794.14,2024-09-05
796,Robert,Davidson,8843668785,robert.davidson@example.com,Other,M,4538 Diana Springs,Juanburgh,California,8577,PRD-5287,2714.48,0.1,SKU14141,99066.51,2023-07-14
797,Troy,Orr,9780110968,troy.orr@gmail.com,Unknown,Married,617 Tiffany Spring,West Briannastad,Vermont,89771,PRD-6153,4265.11,0,SKU70248,3116.1,2024-09-08
798,Erika,Jones,6759647311,erika.jones@outlook.com,male,Married,575 Wood Hills Suite 583,New George,Vermont,46755,PRD-8056,676.77,0,SKU73891,76283.12,2024-04-09
799,Steven,Murray,8443214578,steven.murray@example.com,Other,Married,7722 Barnes Burg Apt. 562,Diazchester,Texas,23147,PRD-3560,2535.89,0,SKU44523,49216.46,2023-09-21
800,Brittany,White,,brittany.white@outlook.com,Female,S,67245 Andrew Lock,West Maria,Oklahoma,36895,PRD-2006,145.59,0.1,SKU26803,83611.88,2023-11-19
801,James,Lawson,7498414375,james.lawson@gmail.com,female,Married,6270 Ali Cliff Suite 794,East April,New York,28865,PRD-2594,2143.6,0.3,SKU63992,34802.56,2024-04-14
802,Tracy,Frye,8840004195,tracy.frye@yahoo.com,F,single,4969 Carol Pines,Matthewstad,Vermont,17295,PRD-6113,2964.7,0.1,SKU49965,11004.37,2024-03-09
803,Annette,Wells,6729196312,annette.wells@gmail.com,female,,5633 Barker Well,Cynthiafort,Louisiana,73245,PRD-8551,3290.55,0,SKU84455,51233.36,2024-02-15
804,Barbara,Rivera,7808922662,barbara.rivera@outlook.com,M,Divorced,59399 Lisa Gateway,,Massachusetts,67473,PRD-8695,2942.01,0.3,SKU59510,56820.53,2025-04-10
805,Cody,Christensen,7384789235,cody.christensen@gmail.com,Other,Single,87794 Shannon Tunnel Apt. 425,South Johntown,Massachusetts,47184,PRD-4373,1683.16,0.3,SKU31840,61290.2,2025-02-25
806,Christine,Hoffman,7560508934,christine.hoffman@example.com,F,Married,7598 Madison Rue Apt. 991,Jessicaborough,North Dakota,66578,PRD-2234,4202.7,0.2,SKU47664,26148.09,2024-01-01
807,John,Bennett,7276980803,john.bennett@example.com,F,M,4324 Anthony Row,Millermouth,Wyoming,19849,PRD-2506,3589.95,0.1,SKU87576,33352.23,2024-05-07
808,Connie,Peters,6288921483,connie.peters@example.com,Unknown,single,1474 Jasmine Motorway Suite 292,Stephanieville,Arkansas,43300,PRD-6690,3979.28,0.3,SKU76144,80314.73,2024-07-29
809,Thomas,Thomas,7859336382,thomas.thomas@outlook.com,F,Married,065 Thompson Ridge Apt. 459,New Brianberg,New York,XXXXX,PRD-7591,1260.07,0,SKU98022,76225.94,2025-05-15
810,Carlos,Hernandez,6775674729,carlos.hernandez@gmail.com,male,M,315 Morgan Loop,Karenfort,Montana,71949,PRD-9178,1068.7,0,SKU45118,93684.87,2023-07-14
811,Alicia,May,8288012118,alicia.may@example.com,M,M,281 Shane Crescent Suite 330,North Dawnbury,New Mexico,6057,PRD-4287,1824.55,0.2,SKU41506,14622.5,2023-06-28
812,Jeffery,Hall,8943369572,jeffery.hall@outlook.com,Unknown,Married,85566 William Highway,Johnsonchester,Oklahoma,9408,PRD-6220,4301.63,0.1,SKU93090,19957.58,2023-06-27
813,James,Johnson,7771409361,james.johnson@outlook.com,Female,Divorced,705 Bonnie Land,South Jason,Ohio,1464,PRD-3631,1285.95,0.2,SKU63197,23467.58,2025-05-06
814,Courtney,Dean,6644082961,courtney.dean@yahoo.com,M,single,586 Mary Throughway Suite 535,Philipport,New Hampshire,4278,PRD-6087,2323.48,0,SKU65314,64515.67,2024-05-07
815,Carrie,Curtis,6158929824,carrie.curtis@yahoo.com,male,S,21061 James Port Suite 394,Stevenbury,Oregon,33574,PRD-3235,150.56,0.3,SKU96333,54845.96,2023-11-11
816,William,Collins,8767220874,william.collins@gmail.com,Other,Unknown,53765 Joyce Rapids,South Timothy,Rhode Island,37901,PRD-1326,281.36,0.1,SKU51144,59960.77,2025-02-02
817,Valerie,Mathews,9724474441,valerie.mathews@gmail.com,Unknown,S,91009 Mercedes Harbor,West Seanshire,Hawaii,13245,PRD-2479,1987.49,0.2,SKU40938,10749.2,2023-07-07
818,Micheal,Brewer,9154569323,micheal.brewer@gmail.com,Female,Married,514 Valdez Hills Apt. 142,Stephenborough,Delaware,83955,PRD-2478,1194.19,0.1,SKU51079,32593.23,2024-12-25
819,Stephanie,Mcguire,8509661989,stephanie.mcguire@example.com,F,Married,01137 Nelson Squares Suite 123,South Ericatown,Arizona,65699,PRD-4571,725.67,0.2,SKU38063,96977.31,2024-04-26
820,Maria,Gutierrez,7887532541,maria.gutierrez@example.com,Female,Unknown,014 Higgins Flats,Andrewview,Illinois,31279,PRD-1916,2454.34,0.3,SKU24806,31307.24,2024-11-12
821,Shane,Smith,7820126903,shane.smith@example.com,F,S,687 Jennifer Summit,West Michaelstad,New Jersey,62429,PRD-3374,1818.18,0.3,SKU50392,1617.96,2024-07-22
822,Frank,Hopkins,9887930807,frank.hopkins@gmail.com,M,Divorced,882 Moss Key Suite 296,Taylorstad,Wyoming,38832,PRD-4926,1268.65,0,SKU50536,63714.38,2023-09-18
823,Lisa,Walton,9009126264,lisa.walton@outlook.com,Male,M,865 Miller Glen Apt. 557,Molinaburgh,Arizona,45518,PRD-4872,4288.95,0,SKU11031,90933.8,2024-06-23
824,Samantha,Mcgrath,7687817209,samantha.mcgrath@outlook.com,Female,Single,582 Tiffany Turnpike,Port Heather,Colorado,55417,PRD-4857,1490.63,0.2,SKU67520,62950.95,2025-04-10
825,Daniel,Mason,9777283058,daniel.mason@example.com,M,S,190 Michael Shores,Lake Jeremy,Virginia,44396,PRD-2312,4116.87,0,SKU71746,73562.67,2024-06-09
826,Daryl,Dennis,9979275242,daryl.dennis@outlook.com,Unknown,Unknown,686 Barbara Summit Suite 137,Port Heather,Wisconsin,25185,PRD-2644,4122.88,0.3,SKU76366,6169.91,2024-12-03
827,Aaron,Leon,7807625174,aaron.leon@outlook.com,Other,,2143 Turner Fords,Port Jamestown,Alaska,39270,PRD-1448,3811.07,0.2,SKU92595,44062.2,2023-08-29
828,Jamie,Carey,8753498424,jamie.carey@yahoo.com,M,Married,47165 Smith Ranch,Matthewstad,Indiana,40318,PRD-4278,3143.34,0.3,SKU85472,7764.32,2024-04-23
829,Christine,Gillespie,6677842235,christine.gillespie@yahoo.com,male,Unknown,707 Bell Glens,Callahanfurt,Wisconsin,71151,PRD-7722,3964.25,0.3,SKU69177,47575.73,2025-01-13
830,Corey,Barker,9157540189,corey.barker@yahoo.com,Female,single,706 Sydney Trace Apt. 748,North Johnville,New Jersey,50288,PRD-6367,3998.65,0.2,SKU21062,41156.89,2024-12-28
831,Matthew,Munoz,6781208412,matthew.munoz@example.com,Unknown,Unknown,54873 Davis Spur Apt. 908,Jonesburgh,New Jersey,36511,PRD-4677,108.57,0.1,SKU83207,64534.22,2024-11-18
832,Annette,Solis,8691344010,annette.solis@yahoo.com,Male,Married,9187 Rachel Hill,North Kelly,Michigan,56433,PRD-4248,1312.61,0.2,SKU16525,39804.01,2023-08-20
833,Gloria,Schmitt,7842125920,gloria.schmitt@outlook.com,male,Single,77306 Kelsey Cape,Ianmouth,Utah,76990,PRD-7028,854.76,0.1,SKU11850,71717.63,2025-03-13
834,Trevor,Reeves,7868992531,trevor.reeves@example.com,Other,Single,22299 Samuel Lakes,Smithhaven,Vermont,XXXXX,PRD-4677,3569.25,0.2,SKU44891,28440.18,2024-10-01
835,Amy,Barnes,8122436090,amy.barnes@example.com,male,Married,6861 Christopher Wells,Thomashaven,Kansas,18526,PRD-4385,3002.41,0.3,SKU98760,18531,2023-08-28
836,Andrew,Miller,6774682704,andrew.miller@example.com,male,Single,378 Grant Neck,Port Dianashire,Nebraska,15685,PRD-5754,4880.76,0.2,SKU90960,44823.16,2024-08-03
837,Bernard,Harris,7066517529,bernard.harris@outlook.com,Other,Single,60508 Daniel Shores Suite 980,Nicoleberg,Massachusetts,32440,PRD-1169,2347.06,0.3,SKU62108,68528.67,2025-03-25
838,Timothy,Lewis,9063754568,timothy.lewis@example.com,Unknown,Divorced,7312 Tran Road Apt. 228,Port Kathleen,New Mexico,67791,PRD-5198,369.91,0.1,SKU16830,32952.69,2023-07-22
839,Ashlee,Wright,7008636315,ashlee.wright@example.com,female,M,534 Brown Meadows Apt. 560,Lake Jessica,Mississippi,51720,PRD-1745,31.78,0,SKU49650,97741.15,2024-05-10
840,Catherine,Camacho,8883048433,catherine.camacho@outlook.com,male,M,9862 Carol Heights,Mejiachester,Rhode Island,4552,PRD-1673,2904.53,0.3,SKU32264,50126.55,2024-04-15
841,Carl,Miller,9995723790,carl.miller@outlook.com,Other,single,054 Campbell Run,Kevinside,Rhode Island,43373,PRD-2468,1590,0,SKU28585,25670.8,2025-05-10
